Date,pep,ko
1989-07-25,6.6,5.75
1989-07-24,6.57,5.68
1989-07-21,6.73,5.71
1989-07-20,6.66,5.58
1989-07-19,6.56,5.54
1989-07-18,6.33,5.48
1989-07-17,6.4,5.44
1989-07-14,6.37,5.4
1989-07-13,6.37,5.36
1989-07-12,6.37,5.43
1989-07-11,6.38,5.44
1989-07-10,6.28,5.38
1989-07-07,6.34,5.37
1989-07-06,6.13,5.23
1989-07-05,6.04,5.25
1989-07-03,6.1,5.22
1989-06-30,6.11,5.19
1989-06-29,6.18,5.27
1989-06-28,6.46,5.38
1989-06-27,6.5,5.44
1989-06-26,6.38,5.42
1989-06-23,6.34,5.51
1989-06-22,6.14,5.27
1989-06-21,6.08,5.18
1989-06-20,6.0,5.2
1989-06-19,5.9,5.19
1989-06-16,5.94,5.17
1989-06-15,5.97,5.11
1989-06-14,6.08,5.17
1989-06-13,5.95,5.17
1989-06-12,6.08,5.23
1989-06-09,6.13,5.27
1989-06-08,6.14,5.26
1989-06-07,6.23,5.31
1989-06-06,6.23,5.26
1989-06-05,6.28,5.32
1989-06-02,6.28,5.43
1989-06-01,6.21,5.31
1989-05-31,6.18,5.28
1989-05-30,6.01,5.21
1989-05-26,6.11,5.34
1989-05-25,5.98,5.31
1989-05-24,5.88,5.28
1989-05-23,5.97,5.26
1989-05-22,6.13,5.47
1989-05-19,6.13,5.42
1989-05-18,6.11,5.33
1989-05-17,6.14,5.26
1989-05-16,5.96,5.19
1989-05-15,6.0,5.16
1989-05-12,6.01,5.16
1989-05-11,5.73,4.95
1989-05-10,5.57,4.99
1989-05-09,5.5,5.03
1989-05-08,5.58,5.02
1989-05-05,5.66,4.96
1989-05-04,5.68,4.98
1989-05-03,5.71,5.02
1989-05-02,5.64,5.07
1989-05-01,5.51,5.01
1989-04-28,5.44,4.96
1989-04-27,5.36,4.93
1989-04-26,5.31,4.91
1989-04-25,5.33,4.89
1989-04-24,5.34,4.88
1989-04-21,5.33,4.85
1989-04-20,5.26,4.78
1989-04-19,5.31,4.83
1989-04-18,5.31,4.85
1989-04-17,5.23,4.76
1989-04-14,5.24,4.76
1989-04-13,5.1,4.63
1989-04-12,5.08,4.75
1989-04-11,5.08,4.84
1989-04-10,5.08,4.85
1989-04-07,5.1,4.88
1989-04-06,5.11,4.85
1989-04-05,5.13,4.84
1989-04-04,5.08,4.83
1989-04-03,5.13,4.75
1989-03-31,5.08,4.69
1989-03-30,5.04,4.63
1989-03-29,5.0,4.65
1989-03-28,4.96,4.64
1989-03-27,4.94,4.63
1989-03-23,4.97,4.6
1989-03-22,4.97,4.64
1989-03-21,4.88,4.57
1989-03-20,4.8,4.56
1989-03-17,4.87,4.64
1989-03-16,5.03,4.73
1989-03-15,4.94,4.71
1989-03-14,4.8,4.6
1989-03-13,4.76,4.57
1989-03-10,4.68,4.46
1989-03-09,4.58,4.48
1989-03-08,4.63,4.52
1989-03-07,4.64,4.45
1989-03-06,4.73,4.47
1989-03-03,4.62,4.42
1989-03-02,4.6,4.4
1989-03-01,4.58,4.36
1989-02-28,4.55,4.34
1989-02-27,4.5,4.26
1989-02-24,4.43,4.23
1989-02-23,4.55,4.29
1989-02-22,4.49,4.26
1989-02-21,4.66,4.36
1989-02-17,4.69,4.45
1989-02-16,4.6,4.36
1989-02-15,4.55,4.33
1989-02-14,4.53,4.25
1989-02-13,4.53,4.27
1989-02-10,4.52,4.26
1989-02-09,4.6,4.34
1989-02-08,4.69,4.38
1989-02-07,4.67,4.36
1989-02-06,4.56,4.32
1989-02-03,4.58,4.27
1989-02-02,4.58,4.26
1989-02-01,4.58,4.26
1989-01-31,4.63,4.25
1989-01-30,4.48,4.21
1989-01-27,4.45,4.18
1989-01-26,4.4,4.16
1989-01-25,4.35,4.12
1989-01-24,4.38,4.11
1989-01-23,4.31,4.08
1989-01-20,4.31,4.09
1989-01-19,4.36,4.09
1989-01-18,4.42,4.08
1989-01-17,4.46,4.04
1989-01-16,4.4,4.04
1989-01-13,4.4,4.04
1989-01-12,4.49,4.07
1989-01-11,4.48,4.04
1989-01-10,4.46,4.04
1989-01-09,4.48,4.09
1989-01-06,4.49,4.09
1989-01-05,4.52,4.12
1989-01-04,4.53,4.06
1989-01-03,4.49,3.95
1988-12-30,4.49,4.06
1988-12-29,4.53,4.06
1988-12-28,4.43,4.04
1988-12-27,4.46,4.04
1988-12-23,4.5,4.07
1988-12-22,4.49,4.03
1988-12-21,4.5,4.03
1988-12-20,4.49,4.04
1988-12-19,4.46,4.09
1988-12-16,4.4,4.02
1988-12-15,4.43,4.01
1988-12-14,4.43,4.0
1988-12-13,4.43,4.04
1988-12-12,4.46,4.0
1988-12-09,4.52,4.02
1988-12-08,4.48,4.0
1988-12-07,4.48,4.02
1988-12-06,4.39,4.03
1988-12-05,4.42,3.98
1988-12-02,4.37,3.91
1988-12-01,4.4,3.87
1988-11-30,4.62,3.94
1988-11-29,4.52,3.91
1988-11-28,4.41,3.82
1988-11-25,4.45,3.79
1988-11-23,4.52,3.88
1988-11-22,4.49,3.82
1988-11-21,4.48,3.8
1988-11-18,4.47,3.79
1988-11-17,4.41,3.74
1988-11-16,4.4,3.73
1988-11-15,4.55,3.81
1988-11-14,4.48,3.76
1988-11-11,4.42,3.76
1988-11-10,4.56,3.81
1988-11-09,4.54,3.81
1988-11-08,4.55,3.86
1988-11-07,4.51,3.83
1988-11-04,4.59,3.9
1988-11-03,4.66,3.94
1988-11-02,4.62,3.96
1988-11-01,4.65,3.92
1988-10-31,4.69,3.89
1988-10-28,4.58,3.87
1988-10-27,4.61,3.87
1988-10-26,4.73,3.95
1988-10-25,4.82,4.02
1988-10-24,4.89,3.97
1988-10-21,4.64,3.99
1988-10-20,4.64,3.97
1988-10-19,4.54,3.82
1988-10-18,4.59,3.86
1988-10-17,4.51,3.81
1988-10-14,4.47,3.82
1988-10-13,4.41,3.83
1988-10-12,4.3,3.83
1988-10-11,4.44,3.9
1988-10-10,4.48,3.9
1988-10-07,4.52,3.95
1988-10-06,4.37,3.82
1988-10-05,4.38,3.86
1988-10-04,4.35,3.86
1988-10-03,4.41,3.89
1988-09-30,4.44,3.95
1988-09-29,4.38,3.98
1988-09-28,4.32,3.9
1988-09-27,4.28,3.88
1988-09-26,4.3,3.89
1988-09-23,4.35,3.92
1988-09-22,4.31,3.83
1988-09-21,4.35,3.88
1988-09-20,4.3,3.82
1988-09-19,4.24,3.81
1988-09-16,4.3,3.86
1988-09-15,4.2,3.8
1988-09-14,4.17,3.8
1988-09-13,4.21,3.8
1988-09-12,4.24,3.79
1988-09-09,4.21,3.78
1988-09-08,4.27,3.76
1988-09-07,4.21,3.73
1988-09-06,4.23,3.71
1988-09-02,4.13,3.67
1988-09-01,3.98,3.54
1988-08-31,4.03,3.58
1988-08-30,4.03,3.61
1988-08-29,4.05,3.61
1988-08-26,3.95,3.56
1988-08-25,3.91,3.51
1988-08-24,3.98,3.52
1988-08-23,3.86,3.51
1988-08-22,3.91,3.45
1988-08-19,3.96,3.47
1988-08-18,4.0,3.47
1988-08-17,3.98,3.45
1988-08-16,3.92,3.4
1988-08-15,3.89,3.33
1988-08-12,3.92,3.36
1988-08-11,3.95,3.35
1988-08-10,3.91,3.35
1988-08-09,4.02,3.38
1988-08-08,4.05,3.43
1988-08-05,4.03,3.43
1988-08-04,4.07,3.46
1988-08-03,4.1,3.48
1988-08-02,4.06,3.4
1988-08-01,4.07,3.4
1988-07-29,4.06,3.44
1988-07-28,3.93,3.38
1988-07-27,3.82,3.33
1988-07-26,3.93,3.37
1988-07-25,3.86,3.33
1988-07-22,3.88,3.3
1988-07-21,3.86,3.31
1988-07-20,4.0,3.36
1988-07-19,4.02,3.35
1988-07-18,4.03,3.36
1988-07-15,4.05,3.43
1988-07-14,4.02,3.35
1988-07-13,4.0,3.31
1988-07-12,4.02,3.3
1988-07-11,4.05,3.36
1988-07-08,4.03,3.3
1988-07-07,4.05,3.36
1988-07-06,4.02,3.39
1988-07-05,4.16,3.47
1988-07-01,4.14,3.46
1988-06-30,4.19,3.49
1988-06-29,4.16,3.45
1988-06-28,4.17,3.42
1988-06-27,4.09,3.34
1988-06-24,4.19,3.44
1988-06-23,4.12,3.44
1988-06-22,4.13,3.47
1988-06-21,4.06,3.43
1988-06-20,4.02,3.37
1988-06-17,4.06,3.43
1988-06-16,4.03,3.39
1988-06-15,4.2,3.47
1988-06-14,4.21,3.49
1988-06-13,4.2,3.45
1988-06-10,4.16,3.44
1988-06-09,4.17,3.45
1988-06-08,4.21,3.49
1988-06-07,4.1,3.39
1988-06-06,4.16,3.4
1988-06-03,4.18,3.41
1988-06-02,4.12,3.4
1988-06-01,4.18,3.42
1988-05-31,4.05,3.38
1988-05-27,3.86,3.19
1988-05-26,3.86,3.22
1988-05-25,3.83,3.19
1988-05-24,3.77,3.17
1988-05-23,3.72,3.13
1988-05-20,3.76,3.19
1988-05-19,3.79,3.18
1988-05-18,3.74,3.16
1988-05-17,3.8,3.24
1988-05-16,3.87,3.31
1988-05-13,3.86,3.3
1988-05-12,3.79,3.27
1988-05-11,3.73,3.26
1988-05-10,3.76,3.29
1988-05-09,3.76,3.27
1988-05-06,3.76,3.28
1988-05-05,3.84,3.36
1988-05-04,3.86,3.4
1988-05-03,3.91,3.46
1988-05-02,3.93,3.42
1988-04-29,3.88,3.4
1988-04-28,3.95,3.41
1988-04-27,4.02,3.4
1988-04-26,4.04,3.42
1988-04-25,3.98,3.46
1988-04-22,3.87,3.37
1988-04-21,3.76,3.32
1988-04-20,3.74,3.29
1988-04-19,3.77,3.31
1988-04-18,3.84,3.35
1988-04-15,3.93,3.39
1988-04-14,3.91,3.36
1988-04-13,4.11,3.56
1988-04-12,4.11,3.55
1988-04-11,4.11,3.49
1988-04-08,4.08,3.42
1988-04-07,4.05,3.4
1988-04-06,4.04,3.47
1988-04-05,3.88,3.39
1988-04-04,3.84,3.38
1988-03-31,3.91,3.4
1988-03-30,3.91,3.42
1988-03-29,3.91,3.46
1988-03-28,3.84,3.39
1988-03-25,3.81,3.41
1988-03-24,3.88,3.47
1988-03-23,3.91,3.53
1988-03-22,3.88,3.52
1988-03-21,3.84,3.5
1988-03-18,3.91,3.53
1988-03-17,3.97,3.56
1988-03-16,3.95,3.48
1988-03-15,3.93,3.42
1988-03-14,3.94,3.46
1988-03-11,3.84,3.39
1988-03-10,3.83,3.4
1988-03-09,3.88,3.42
1988-03-08,3.94,3.4
1988-03-07,3.93,3.33
1988-03-04,3.93,3.35
1988-03-03,3.93,3.37
1988-03-02,3.93,3.39
1988-03-01,3.95,3.35
1988-02-29,3.95,3.3
1988-02-26,3.86,3.25
1988-02-25,3.84,3.31
1988-02-24,3.89,3.35
1988-02-23,3.93,3.41
1988-02-22,3.95,3.4
1988-02-19,3.93,3.35
1988-02-18,3.88,3.28
1988-02-17,3.92,3.3
1988-02-16,3.92,3.22
1988-02-12,3.86,3.23
1988-02-11,3.88,3.24
1988-02-10,3.86,3.21
1988-02-09,3.8,3.19
1988-02-08,3.75,3.14
1988-02-05,3.77,3.13
1988-02-04,3.8,3.21
1988-02-03,3.77,3.21
1988-02-02,3.81,3.26
1988-02-01,3.66,3.2
1988-01-29,3.73,3.32
1988-01-28,3.7,3.26
1988-01-27,3.66,3.2
1988-01-26,3.74,3.26
1988-01-25,3.74,3.33
1988-01-22,3.59,3.28
1988-01-21,3.59,3.24
1988-01-20,3.55,3.26
1988-01-19,3.7,3.34
1988-01-18,3.75,3.44
1988-01-15,3.8,3.46
1988-01-14,3.56,3.32
1988-01-13,3.57,3.32
1988-01-12,3.56,3.36
1988-01-11,3.63,3.39
1988-01-08,3.43,3.22
1988-01-07,3.84,3.53
1988-01-06,3.78,3.48
1988-01-05,3.84,3.48
1988-01-04,3.86,3.52
1987-12-31,3.71,3.36
1987-12-30,3.7,3.41
1987-12-29,3.57,3.31
1987-12-28,3.64,3.41
1987-12-24,3.77,3.47
1987-12-23,3.81,3.51
1987-12-22,3.75,3.5
1987-12-21,3.7,3.51
1987-12-18,3.64,3.51
1987-12-17,3.52,3.42
1987-12-16,3.56,3.53
1987-12-15,3.56,3.58
1987-12-14,3.57,3.54
1987-12-11,3.38,3.43
1987-12-10,3.35,3.35
1987-12-09,3.52,3.47
1987-12-08,3.53,3.44
1987-12-07,3.45,3.33
1987-12-04,3.41,3.2
1987-12-03,3.4,3.2
1987-12-02,3.58,3.29
1987-12-01,3.47,3.26
1987-11-30,3.43,3.26
1987-11-27,3.61,3.37
1987-11-25,3.64,3.42
1987-11-24,3.71,3.44
1987-11-23,3.61,3.42
1987-11-20,3.57,3.48
1987-11-19,3.55,3.35
1987-11-18,3.62,3.43
1987-11-17,3.54,3.34
1987-11-16,3.58,3.36
1987-11-13,3.54,3.38
1987-11-12,3.61,3.45
1987-11-11,3.47,3.35
1987-11-10,3.44,3.3
1987-11-09,3.4,3.37
1987-11-06,3.54,3.48
1987-11-05,3.64,3.61
1987-11-04,3.54,3.5
1987-11-03,3.64,3.56
1987-11-02,3.79,3.62
1987-10-30,3.75,3.61
1987-10-29,3.83,3.68
1987-10-28,3.5,3.39
1987-10-27,3.43,3.28
1987-10-26,3.28,3.17
1987-10-23,3.64,3.48
1987-10-22,3.57,3.55
1987-10-21,3.68,3.61
1987-10-20,3.43,3.2
1987-10-19,3.43,2.67
1987-10-16,3.68,3.55
1987-10-15,3.98,3.81
1987-10-14,4.08,3.83
1987-10-13,4.23,4.11
1987-10-12,4.02,3.93
1987-10-09,4.06,3.96
1987-10-08,4.13,4.0
1987-10-07,4.2,4.01
1987-10-06,4.16,4.09
1987-10-05,4.38,4.2
1987-10-02,4.48,4.27
1987-10-01,4.44,4.33
1987-09-30,4.4,4.24
1987-09-29,4.33,4.27
1987-09-28,4.31,4.31
1987-09-25,4.22,4.21
1987-09-24,4.31,4.21
1987-09-23,4.42,4.32
1987-09-22,4.37,4.32
1987-09-21,4.2,4.16
1987-09-18,4.29,4.21
1987-09-17,4.27,4.19
1987-09-16,4.34,4.16
1987-09-15,4.3,4.29
1987-09-14,4.44,4.4
1987-09-11,4.42,4.33
1987-09-10,4.31,4.31
1987-09-09,4.18,4.31
1987-09-08,4.19,4.29
1987-09-04,4.2,4.41
1987-09-03,4.27,4.48
1987-09-02,4.34,4.47
1987-09-01,4.35,4.4
1987-08-31,4.29,4.41
1987-08-28,4.43,4.42
1987-08-27,4.6,4.48
1987-08-26,4.6,4.53
1987-08-25,4.5,4.54
1987-08-24,4.38,4.46
1987-08-21,4.42,4.4
1987-08-20,4.46,4.44
1987-08-19,4.4,4.38
1987-08-18,4.43,4.38
1987-08-17,4.47,4.41
1987-08-14,4.49,4.38
1987-08-13,4.46,4.4
1987-08-12,4.47,4.38
1987-08-11,4.46,4.38
1987-08-10,4.35,4.32
1987-08-07,4.29,4.24
1987-08-06,4.29,4.23
1987-08-05,4.23,4.13
1987-08-04,4.12,4.13
1987-08-03,4.18,4.11
1987-07-31,4.29,4.15
1987-07-30,4.32,4.16
1987-07-29,4.29,4.13
1987-07-28,4.28,4.08
1987-07-27,4.24,4.1
1987-07-24,4.25,4.08
1987-07-23,4.29,4.09
1987-07-22,4.27,4.05
1987-07-21,4.2,3.98
1987-07-20,4.28,4.05
1987-07-17,4.34,4.09
1987-07-16,4.24,3.92
1987-07-15,4.23,3.91
1987-07-14,4.25,3.86
1987-07-13,4.17,3.79
1987-07-10,4.2,3.86
1987-07-09,4.17,3.82
1987-07-08,4.18,3.84
1987-07-07,3.96,3.79
1987-07-06,3.95,3.74
1987-07-02,3.99,3.83
1987-07-01,3.91,3.82
1987-06-30,3.96,3.87
1987-06-29,4.01,3.94
1987-06-26,3.99,3.91
1987-06-25,4.09,3.98
1987-06-24,4.02,3.98
1987-06-23,4.05,4.01
1987-06-22,4.1,4.02
1987-06-19,4.07,3.95
1987-06-18,4.07,3.89
1987-06-17,4.03,3.86
1987-06-16,4.06,3.87
1987-06-15,4.06,3.85
1987-06-12,4.02,3.87
1987-06-11,4.03,3.86
1987-06-10,4.01,3.81
1987-06-09,3.99,3.81
1987-06-08,4.01,3.76
1987-06-05,3.89,3.69
1987-06-04,3.86,3.71
1987-06-03,3.88,3.74
1987-06-02,3.84,3.7
1987-06-01,3.79,3.72
1987-05-29,3.84,3.71
1987-05-28,3.79,3.63
1987-05-27,3.74,3.57
1987-05-26,3.75,3.61
1987-05-22,3.6,3.45
1987-05-21,3.58,3.35
1987-05-20,3.47,3.37
1987-05-19,3.32,3.42
1987-05-18,3.38,3.44
1987-05-15,3.44,3.44
1987-05-14,3.52,3.49
1987-05-13,3.52,3.5
1987-05-12,3.51,3.5
1987-05-11,3.47,3.56
1987-05-08,3.53,3.58
1987-05-07,3.53,3.56
1987-05-06,3.48,3.63
1987-05-05,3.64,3.76
1987-05-04,3.55,3.66
1987-05-01,3.49,3.62
1987-04-30,3.51,3.69
1987-04-29,3.44,3.59
1987-04-28,3.45,3.61
1987-04-27,3.37,3.66
1987-04-24,3.42,3.63
1987-04-23,3.53,3.73
1987-04-22,3.49,3.75
1987-04-21,3.6,3.95
1987-04-20,3.53,3.82
1987-04-16,3.51,3.79
1987-04-15,3.45,3.83
1987-04-14,3.4,3.69
1987-04-13,3.34,3.9
1987-04-10,3.6,3.98
1987-04-09,3.62,3.96
1987-04-08,3.73,3.96
1987-04-07,3.73,3.91
1987-04-06,3.78,4.02
1987-04-03,3.74,4.0
1987-04-02,3.69,3.85
1987-04-01,3.67,3.96
1987-03-31,3.75,3.96
1987-03-30,3.58,3.83
1987-03-27,3.63,3.97
1987-03-26,3.81,4.06
1987-03-25,3.82,4.1
1987-03-24,3.86,4.13
1987-03-23,3.81,4.14
1987-03-20,3.84,4.1
1987-03-19,3.81,4.1
1987-03-18,3.81,4.01
1987-03-17,3.81,4.02
1987-03-16,3.75,3.99
1987-03-13,3.84,4.08
1987-03-12,3.88,4.16
1987-03-11,3.88,4.22
1987-03-10,3.86,4.02
1987-03-09,3.73,3.88
1987-03-06,3.82,4.0
1987-03-05,3.8,3.98
1987-03-04,3.7,4.04
1987-03-03,3.6,3.88
1987-03-02,3.61,3.87
1987-02-27,3.63,3.86
1987-02-26,3.6,3.84
1987-02-25,3.64,3.88
1987-02-24,3.59,3.82
1987-02-23,3.56,3.8
1987-02-20,3.64,3.91
1987-02-19,3.55,3.9
1987-02-18,3.48,3.9
1987-02-17,3.5,3.83
1987-02-13,3.41,3.75
1987-02-12,3.44,3.7
1987-02-11,3.49,3.7
1987-02-10,3.41,3.58
1987-02-09,3.37,3.59
1987-02-06,3.44,3.63
1987-02-05,3.52,3.65
1987-02-04,3.44,3.7
1987-02-03,3.38,3.68
1987-02-02,3.44,3.7
1987-01-30,3.4,3.67
1987-01-29,3.44,3.68
1987-01-28,3.46,3.69
1987-01-27,3.49,3.68
1987-01-26,3.41,3.61
1987-01-23,3.38,3.6
1987-01-22,3.46,3.65
1987-01-21,3.38,3.53
1987-01-20,3.34,3.53
1987-01-19,3.42,3.58
1987-01-16,3.29,3.5
1987-01-15,3.29,3.44
1987-01-14,3.18,3.31
1987-01-13,3.08,3.28
1987-01-12,3.04,3.31
1987-01-09,2.99,3.29
1987-01-08,2.99,3.32
1987-01-07,2.97,3.36
1987-01-06,2.96,3.35
1987-01-05,2.93,3.37
1987-01-02,2.86,3.28
1986-12-31,2.84,3.25
1986-12-30,2.84,3.3
1986-12-29,2.85,3.27
1986-12-26,2.86,3.33
1986-12-24,2.82,3.39
1986-12-23,2.84,3.4
1986-12-22,2.9,3.4
1986-12-19,2.97,3.37
1986-12-18,2.86,3.3
1986-12-17,2.9,3.31
1986-12-16,2.9,3.35
1986-12-15,2.89,3.27
1986-12-12,2.92,3.26
1986-12-11,2.92,3.29
1986-12-10,2.99,3.35
1986-12-09,2.97,3.32
1986-12-08,3.01,3.27
1986-12-05,2.96,3.28
1986-12-04,3.04,3.31
1986-12-03,3.01,3.26
1986-12-02,3.09,3.2
1986-12-01,2.96,3.08
1986-11-28,3.0,3.14
1986-11-26,3.04,3.11
1986-11-25,3.01,3.06
1986-11-24,3.06,3.08
1986-11-21,3.04,3.11
1986-11-20,3.01,3.09
1986-11-19,2.93,3.02
1986-11-18,2.9,3.03
1986-11-17,3.0,3.11
1986-11-14,3.04,3.15
1986-11-13,3.0,3.11
1986-11-12,3.15,3.19
1986-11-11,3.08,3.16
1986-11-10,3.06,3.13
1986-11-07,3.05,3.12
1986-11-06,3.12,3.17
1986-11-05,3.01,3.14
1986-11-04,2.96,3.14
1986-11-03,3.0,3.17
1986-10-31,2.98,3.13
1986-10-30,3.08,3.17
1986-10-29,3.08,3.14
1986-10-28,3.04,3.17
1986-10-27,3.04,3.23
1986-10-24,2.94,3.21
1986-10-23,3.02,3.29
1986-10-22,2.96,3.22
1986-10-21,2.93,3.21
1986-10-20,2.97,3.22
1986-10-17,3.0,3.28
1986-10-16,3.04,3.33
1986-10-15,3.0,3.18
1986-10-14,2.96,3.04
1986-10-13,2.89,3.05
1986-10-10,2.89,3.06
1986-10-09,2.82,3.04
1986-10-08,2.81,3.03
1986-10-07,2.82,2.97
1986-10-06,2.83,3.03
1986-10-03,2.85,2.95
1986-10-02,2.89,2.99
1986-10-01,2.86,2.91
1986-09-30,2.87,2.89
1986-09-29,2.79,2.85
1986-09-26,2.9,2.9
1986-09-25,2.96,2.9
1986-09-24,3.09,2.99
1986-09-23,2.97,2.93
1986-09-22,2.86,2.87
1986-09-19,2.78,2.82
1986-09-18,2.86,2.88
1986-09-17,2.87,2.88
1986-09-16,2.96,2.89
1986-09-15,3.0,2.9
1986-09-12,3.05,2.92
1986-09-11,3.0,2.97
1986-09-10,3.12,3.18
1986-09-09,3.24,3.2
1986-09-08,3.13,3.11
1986-09-05,3.06,3.0
1986-09-04,3.22,3.1
1986-09-03,3.29,3.1
1986-09-02,3.34,3.09
1986-08-29,3.44,3.21
1986-08-28,3.36,3.16
1986-08-27,3.4,3.24
1986-08-26,3.5,3.31
1986-08-25,3.42,3.23
1986-08-22,3.48,3.27
1986-08-21,3.49,3.28
1986-08-20,3.5,3.32
1986-08-19,3.48,3.22
1986-08-18,3.52,3.27
1986-08-15,3.45,3.33
1986-08-14,3.5,3.31
1986-08-13,3.49,3.37
1986-08-12,3.48,3.34
1986-08-11,3.5,3.31
1986-08-08,3.4,3.19
1986-08-07,3.41,3.22
1986-08-06,3.32,3.23
1986-08-05,3.36,3.22
1986-08-04,3.4,3.3
1986-08-01,3.36,3.24
1986-07-31,3.3,3.32
1986-07-30,3.42,3.36
1986-07-29,3.4,3.3
1986-07-28,3.46,3.39
1986-07-25,3.63,3.45
1986-07-24,3.56,3.4
1986-07-23,3.44,3.44
1986-07-22,3.36,3.48
1986-07-21,3.32,3.42
1986-07-18,3.33,3.48
1986-07-17,3.33,3.44
1986-07-16,3.3,3.52
1986-07-15,3.24,3.42
1986-07-14,3.32,3.4
1986-07-11,3.45,3.52
1986-07-10,3.45,3.49
1986-07-09,3.46,3.52
1986-07-08,3.4,3.43
1986-07-07,3.56,3.48
1986-07-03,3.77,3.69
1986-07-02,3.79,3.72
1986-07-01,3.75,3.62
1986-06-30,3.64,3.55
1986-06-27,3.64,3.44
1986-06-26,3.69,3.45
1986-06-25,3.73,3.4
1986-06-24,3.67,3.42
1986-06-23,3.53,3.35
1986-06-20,3.59,3.39
1986-06-19,3.56,3.35
1986-06-18,3.6,3.37
1986-06-17,3.61,3.38
1986-06-16,3.69,3.31
1986-06-13,3.67,3.25
1986-06-12,3.61,3.2
1986-06-11,3.63,3.18
1986-06-10,3.6,3.19
1986-06-09,3.57,3.2
1986-06-06,3.74,3.22
1986-06-05,3.73,3.17
1986-06-04,3.64,3.17
1986-06-03,3.64,3.21
1986-06-02,3.61,3.19
1986-05-30,3.64,3.25
1986-05-29,3.78,3.26
1986-05-28,3.52,3.18
1986-05-27,3.41,3.17
1986-05-23,3.31,3.04
1986-05-22,3.31,3.06
1986-05-21,3.18,2.97
1986-05-20,3.18,2.99
1986-05-19,3.13,2.95
1986-05-16,3.09,3.0
1986-05-15,3.14,3.03
1986-05-14,3.19,3.14
1986-05-13,3.18,3.08
1986-05-12,3.18,3.06
1986-05-09,3.17,3.03
1986-05-08,3.14,3.05
1986-05-07,3.14,3.05
1986-05-06,3.18,3.07
1986-05-05,3.21,3.1
1986-05-02,3.18,3.14
1986-05-01,3.18,3.17
1986-04-30,3.16,3.13
1986-04-29,3.25,3.23
1986-04-28,3.27,3.3
1986-04-25,3.27,3.24
1986-04-24,3.33,3.25
1986-04-23,3.39,3.29
1986-04-22,3.39,3.3
1986-04-21,3.37,3.28
1986-04-18,3.31,3.17
1986-04-17,3.31,3.23
1986-04-16,3.24,3.08
1986-04-15,3.13,2.94
1986-04-14,3.11,2.91
1986-04-11,3.01,2.81
1986-04-10,3.0,2.83
1986-04-09,2.98,2.82
1986-04-08,2.97,2.88
1986-04-07,2.93,2.8
1986-04-04,2.93,2.81
1986-04-03,3.01,2.85
1986-04-02,3.0,2.91
1986-04-01,3.0,2.89
1986-03-31,3.07,2.95
1986-03-27,3.0,2.97
1986-03-26,2.95,2.97
1986-03-25,2.91,2.92
1986-03-24,2.93,2.94
1986-03-21,2.89,2.9
1986-03-20,2.98,3.02
1986-03-19,3.0,3.02
1986-03-18,3.01,3.0
1986-03-17,2.99,2.99
1986-03-14,3.05,3.05
1986-03-13,2.93,2.92
1986-03-12,2.93,2.88
1986-03-11,2.87,2.81
1986-03-10,2.84,2.8
1986-03-07,2.83,2.75
1986-03-06,2.81,2.69
1986-03-05,2.77,2.63
1986-03-04,2.78,2.62
1986-03-03,2.76,2.64
1986-02-28,2.75,2.68
1986-02-27,2.72,2.71
1986-02-26,2.65,2.58
1986-02-25,2.67,2.55
1986-02-24,2.66,2.56
1986-02-21,2.61,2.55
1986-02-20,2.5,2.51
1986-02-19,2.52,2.41
1986-02-18,2.54,2.45
1986-02-14,2.52,2.39
1986-02-13,2.48,2.38
1986-02-12,2.49,2.35
1986-02-11,2.51,2.37
1986-02-10,2.5,2.39
1986-02-07,2.52,2.36
1986-02-06,2.51,2.37
1986-02-05,2.58,2.38
1986-02-04,2.6,2.38
1986-02-03,2.56,2.36
1986-01-31,2.53,2.33
1986-01-30,2.51,2.3
1986-01-29,2.5,2.31
1986-01-28,2.5,2.27
1986-01-27,2.49,2.23
1986-01-24,2.43,2.23
1986-01-23,2.37,2.2
1986-01-22,2.38,2.14
1986-01-21,2.44,2.19
1986-01-20,2.47,2.21
1986-01-17,2.49,2.24
1986-01-16,2.45,2.23
1986-01-15,2.45,2.23
1986-01-14,2.45,2.22
1986-01-13,2.49,2.23
1986-01-10,2.51,2.27
1986-01-09,2.51,2.27
1986-01-08,2.56,2.29
1986-01-07,2.61,2.36
1986-01-06,2.58,2.32
1986-01-03,2.58,2.32
1986-01-02,2.56,2.32
1985-12-31,2.59,2.35
1985-12-30,2.57,2.37
1985-12-27,2.54,2.35
1985-12-26,2.5,2.33
1985-12-24,2.5,2.32
1985-12-23,2.49,2.34
1985-12-20,2.5,2.36
1985-12-19,2.47,2.38
1985-12-18,2.54,2.41
1985-12-17,2.61,2.43
1985-12-16,2.64,2.45
1985-12-13,2.65,2.4
1985-12-12,2.58,2.36
1985-12-11,2.61,2.4
1985-12-10,2.58,2.38
1985-12-09,2.53,2.36
1985-12-06,2.47,2.33
1985-12-05,2.48,2.35
1985-12-04,2.47,2.33
1985-12-03,2.42,2.29
1985-12-02,2.41,2.28
1985-11-29,2.42,2.32
1985-11-27,2.46,2.34
1985-11-26,2.37,2.3
1985-11-25,2.34,2.27
1985-11-22,2.34,2.27
1985-11-21,2.36,2.24
1985-11-20,2.34,2.2
1985-11-19,2.34,2.2
1985-11-18,2.36,2.2
1985-11-15,2.35,2.19
